0Я не говорю вам прощай, я говорю - до свидания.≉ ≈Они ушли в сторону водоема, демонстрируя крепнущее единство, а я пошел в обратном направлении и влился |в мощный пассажиро-поток квазиморшанцев и гостей райцентра…≉ ≈|…рассказ можно было бы продолжить.
0А сторонников “искусства для жизни” сейчас называют “культурологами” , и вот для них-то интерес к “Аполлону Бельведерскому” отнюдь не отменяет интерес к “печному горшку”, ибо |и то, и другое является разными иерархическими уровнями выражения одной и| той же культуры.
0В публицистической статье Сабурову оказывается “необходимо оговориться, чтобы не впасть в непростительную простоту” 76 , объявив тем самым открытую войну пастернаковской “неслыханной простоте”, в которую, значит, не| “нельзя не впасть”, а опасно |впадать.
0А самое главное, далее на протяжении почти тысячи страниц Быков настойчиво пытается нас убедить, что никакого конфликта со временем и с эпохой у Пастернака никогда не| было, что он жил “заодно с правопорядком” |и т.д.
0С помощью Елизарова это истощенное слово восстает само на себя - и являет читателю свою отрицательную, “извернувшуюся” энергию.≉ ≈Три этапных книги Елизарова: сборник рассказов и повесть “Ногти|” (2001), романы “Pasternak” (2003) и “Библиотекарь” (2007) - объединены одной темой, постепенно усиливающей свой| размах и влияние.
0А ведь июнь 1965 года — жизнь, по сути, прошла целая.≉ ≈Но сейчас совсем другая поросль — ты не узнаешь просто 17-летних: по сравнению с тем, кем| были мы.≉ ≈На одном полюсе терпеливое изучение языков, Интернета, специальности — чтобы поступить в фирму |и позволять себе всякие радости.
0Немедленно же по выходе сборника возник красноречивый прецедент двоякого прочтения этих сказок, во многом схожий с будущими дебатами литературоведов о замысле Пушкина: цензор принял их за| “просто” сказки, затем Ф. Булгарин в особой записке убедительно показал их социально-критический подтекст, его аргументы были приняты, что привело |к аресту Даля.
0≉ ≈В откликах на его книгу «Ложится мгла на старые ступени» отмечалась одна черта в изображении предметов и вещей, которой, вроде бы, Александр Павлович мог научиться у| Чехова и у своего чеховедения.|
0Отвечая на вопрос Дэвида Бетеа, не есть ли его поведение на суде и слова «Я думаю, что это… от Бога» часть «биографической легенды» и «сколько здесь| талантливой игры и сколько реальной человеческой драмы», Бродский сначала удалился |в размышления о судьбе Мандельштама, затем с неприязнью отозвался о превращении жизни «в мелодраму».
0С кем поведешься, короче, от того и наберешься - в хорошем, то есть в государственническом смысле:≉ ≈■≉ ≈«В завтрашнем номере “МН” (на сайте появится около 21.00 Мск) я |публикую свой личный проект закона о признании Россией независимости трех непризнанных государств|.
0Архивные источники служат яркой иллюстрацией того, как уничтожался художник, искренне стремившийся быть советским и приносить пользу своему народу.≉ ≈В главе “Александр Фадеев – маршал советской литературы” фрагментарно |цитируются или приводятся полностью многочисленные документы, письма, относящиеся к последнему периоду жизни Фадеева и| его самоубийству.
0Текст, осенью 1825 года написанный от лица одинокого “затворника” к пирующим на воле лицеистам, был опубликован в “Северных цветах на 1827 год” (с пропущенными именами и |фамилиями), когда автор с триумфом перебрался в Москву, а двое из его адресатов (Пущин и Кюхельбекер) отправились, соответственно, на каторгу| и в крепость 65 .
0мнением народным.≉ ≈Димитрия ты помнишь торжество≉ ≈И мирные его завоеванья,≉ ≈Когда везде без выстрела ему≉ ≈Послушные сдавались города, ≉ ≈А воевод упрямых чернь вязала?≉ ≈Ты видел сам, охотно| ль ваши рати≉ ≈Сражались с ним; когда| же?
0Когда никто уже не ожидал спасения, когда страна вырождалась в бунтах и мелких интригах бояр, явился Преобразователь (└«Наконец, явился Петр…»┘), которого никто, никакой ум предвидеть не |мог, ибо было это – явление, то есть случай, |для России случай спасительный.
0Но кто бы мог подумать, что “отрекаться” станут те, для которых журнал готовил почву и которым следовало бы быть по крайней мере терпимыми к нему… ≉ Я не| собираюсь выступать с доказательствами или опровержениями – слишком это трудная |и тонкая материя.
0К любым @@@@@@@@@@@ чертям с матерями @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|@@@@@@@@@@@ катись @@@@@@@@@@@@@@@@@@@@|@@@@@@@ любая бумажка.
0Однако единой сцены, реплицирующей гофмановскую, у Пастернака, как будто, нет.≉ ≈ ■7 Слово «мастер», противопоставленное узковедомственному «писателю» Ивана Бездомного и восходящее к латинскому magister, играет также магическими, властными, учительными|, а возможно, и масонскими обертонами.|
0Вот я и попытался дать фонетический звуковой экстракт русского яз<ыка> со всеми его диссонансами, режущими и рыкающими звуками (вспомните хорошие буквы «р» «ш» «щ») и позднее — чтоб| было «└весомо, грубо, зримо┘»: весомо = самый тяжелый низкий звук, это |и есть └еры┘.
0В его образе нашла наиболее полное воплощение концепция величественной личности, как бы противостоящей всему миру и побеждаемой только роком.≉ Лермонтову интерес и уважение к фигуре Наполеона еще в |детстве привили французские гувернеры Капе и Жандро, |служившие в его гвардии и оставшиеся в России после разгрома Великой Армии.
0Утверждение, что Россия должна быть одним из мировых лидеров «по праву», является отсылкой к традиционным мессианским представлениям, поскольку других «прав» на лидерство у России, вроде бы, нет (не |считая ядерного оружия и права вето в Совете безопасности, но ведь не о них речь).≉ ≈|В собственно экономической области меморандум, естественно, не содержал какой-то определенной программы.
0≉  ≈Интересно то, что по сравнению с фольклорной основой детский автор второй половины ХIХ века изменил структуру текста, придав ей иные семантические параметры: сюжетная основа в припеве отходит на| второй план: вместо эпизодов истории козлика в нем упоминаются немотивированно вводимые, но рифмующиеся между собой «тюфяк», «чудак», «казак» |и «тесак».
0Взгляд из двадцать первого века – 5.≉ ≉ ЗАРУБЕЖНАЯ ЛИТЕРАТУРА≉ ≉ Амусин М. Макс Фриш: между мечтой и моделью – 2.≉ Балашова Т. Бунтующий язык (Речь героя и рассказчика в романах Луи-Фердинанда| Селина) – 6.≉ Великовский С.|
0И тогда, Александр Абрамович, что нам удивляться, что мы в одном автобусе едем - жанровые, нежанровые, какие попало… Мне это тоже не очень приятно, но я, на самом деле, понимаю|, что тиражи Люси Улицкой - это тоже |исключение из правил.
0Вероятно, такую поэзию - по крайней мере, ориентированную на мужчин, - исполняли в рамках симпосия, но это почти все, что мы можем сказать на этот счет.≉ Более ясное понимание условий исполнения |в преимущественно устной культуре все-таки привело некоторых ученых к |единому подходу.
0≉ ≈■≉ ≈Все слова этого «подстрочника», отличающиеся от лермонтовских, и вся расстановка слов, разрушающая организацию лермонтовского стиха, направлены на то, чтобы свести на нет все очарование лермонтовского стихотворения, «вычесть» из него| все (или почти все), что делает двенадцать его волшебных |стихотворных строк поэзией .
0Уже одно это не может не говорить о серьезности и подлинности поднимаемых в рассказе тем и сюжетов.≉ Факты, упоминаемые в рассказе Иволгина, имели для самого рассказчика значение исключительной важности, |поскольку в них было скрыто многое из его личной жизненной трагедии.|
0У меня это идеологическое клише никогда не вызывало доверия, потому что не всегда подтверждалось историей: нацистская Германия была государством с рыночной (хотя и военизированной) экономикой, а Гитлера возлюбили отнюдь |не только кровно заинтересованные в его победах «короли индустрии», но и бюргеры, буржуа|, мелкие собственники -- обыватели.
0Ведь └такого┘ могла удержать только сильная земная страсть!≉ ≈Доверие к своей поэтической и женской интуиции — при всей мудрости многих прозрений — порой все же обманывало Цветаеву (что, как известно, приносило ей| и в  жизни нема-ло горечи|).
0То, что Н. Францова берет эту перекличку под сомнение, не удивительно: признать наличие скрытой цитаты из Крылова у Пушкина для исследовательницы значит обессмыслить ее предложение понимать словоформу “правил” в романе| как глагол в прошедшем времени и мужском| роде.
0Казимир Малевич в частном письме рассуждал, приветствуя данный опыт Крученых как поэзию, действительно лишенную смысла, освобожденную от него: ≉ ≈■≉ ≈…новые поэты повели борьбу с мыслью, которая порабощала свободную букву, и |пытались букву приблизить к идее звука (не музыки).|
0Это состязание в остроумии подпитывалось не только политическими, но и литературными факторами: новый текст Михалкова сам легко прочитывался как автопародия.≉ ≈■≉ ≈Особую важность для автора представляет часть главы о Путине, где| анализируется рецепция госсимволики - результаты опросов общественного мнения, проводимых Фондом «Общественное мнение» |в 1999-2002 годах.
0С Арабовым другое.≉ ≈|Он примеривался давно и поэтапно|.
0Особенно в отношении |уже фактически затронутой нами темы, |бесспорно важнейшей для автора и вынесенной им в заглавие первого тома.
0), ≉ ≈Ох и орел| в неволе, юный, как Ной!|
0Надо сказать, что |перефразирование этих пушкинских строк обнаруживается и| у других героев Достоевского.
0Главным условием выполнения |такой задачи является внутренняя свобода художника.|
0И провидение, и |рок, и будущее… Жаль… Английский историк |Генри Томас Бокль, между прочим, знаменит именно тем, что утверждал, что прогрессивное развитие любого народа подчиняется определенным законам, а не является игрой слепого случая.
0Но при этом |невозможно не назвать Уфлянда народным поэтом.|
0Хоть вы элита, |хоть вы кто, — без вас народ |неполный.
0“Проекция несходства словесных| масок в вещные дает противоположность обоих”|.
0Галич прочел стихи, |круто повернулся и быстро ушел к вешалке|, зарылся в пальто.
0Не многие поэты |сумели так четко, спокойно и раздумчиво сформулировать| мысль.
0Такому взгляду можно |найти лишь одну параллель: «Колымские рассказы» Варлама| Шаламова.
0А вставляют его, |день-то этот, в феврале, и стих |есть такой…”≉ Смешно?
0Везде, куда мы |не достучались, мы оставили пустое место, чтобы |туда пришли другие.
0Екатеринбург≉ ≈■≉ ≈С Н |О С К И≉ ≈ [1] └Тынянов Ю. Н|. ┘Поэтика.
0Они совершаются с |нарастающей скоростью (подобно, соблазнительно сравнить, расширяющейся Вселенной).|
0Поэт же избирает |полубожественный статус языческого жреца, чье “служение” парадоксальным образом| оказывается куда более возвышенным, а творческая свобода – более полной.
0Пришли фашисты, товарищей-|подпольщиков схватили, пытали, но двое не произнесли ни| слова.
0Продолжением нового идеологического |курса стала очередная существенная переработка учебников, предпринятая в| 1949 году.
0≉ ≈Стараниями Иванова-Разумника|, замечательного дипломата, в стане “скифов” был восстановлен мир|.
0Начало является концом, |а конец началом: логическая структура “Записок” имеет форму |круга.
0Такова была, например, |популярность того же Поршнева в начале 1960-х |годов во Франции.
0Через два года |метафора преобразуется, поскольку субъектом действия становится неодушевленная вещь: “Весь| воздух выпили тяжелые портьеры” (“Телефон”).
0≉  ≈_______________________________________≉ ≈Психофизическая проблема ≉  Латентная| ее разработка и центральное значение ее во всех психологических| системах.
0≉ И из шипов| они сплели ≉ Венок колючий для него, ≉ И капли крови| вместо роз ≉ Чело украсили его.
0А тем более, |не в том, чтобы убедить (а если потребуется, то |и заставить!
0Но есть и |еще одно объяснение тяги к коммуникации, основанной на внутренней речи|.
0Однако в “Бородине” |один стих про конницу развернут в целую картину атаки французов| (см.: └Дурылин С┘.
0Кстати, поэзия Андреевского |наряду с его письмами и защитительными речами (на равных основаниях |с ними) может быть признана в качестве лаборатории его мемуарной прозы.
0≉ ≉ Помню, как Л|. снисходительно развел руками:≉ – Эти повторения “не спи, не спи, не| предавайся сну” – сплошная тавтология.
0Только более любовную, |ведь тень Грозного слиняла, а пред гордою полячкой мы не унижались, мы| ее обожали.
0В интерпретации Тынянова, |которая почти идентична интерпретации Ницше, └историческое┘, └изначальное ┘(└ arché┘ как таковое) всегда является той| дополнительной исторической или риторической операцией, которая и позволяет праху обрести покой.
0В конце процитированного |фрагмента из стихотворения Сосноры тоже есть отсылка к “Узнику” Пушкина: “…и говорил “|улетай!”, а он ни в какую”, ср.
0Возможно, кому-то такое |нагромождение всего мыслимого в рамках одного отрезка речи покажется излишним - но таков стиль| текстов Дмитриева.
0Некоторых, особо затюканных |золотым пером героев даже жалко■— автор, подобно злому школьнику, показывает товарищам, как долбанулся на| физкультуре толстяк.
0Почему Корнев считает, |что гипертекст, пусть даже в своей законченной форме, "предстает перед нами как самодеконструирующийся текст|", - лично мне непонятно.
0Этим признакам у |Пушкина непосредственно отвечают “громады стройные”, “Невы державное теченье”, “адмиралтейская игла” и однообразная красивость “пехотных ратей| и коней”, составляющих строй.
0В качестве альтернативы |советскому пропагандистскому субъекту предлагалось «неофициальное» частное лицо, которое в результате войны получило новое подтверждение своей неофициальности, но| и своей советскости.
0В книге “Перевернутая |страница” Георгий Кнабе дает красноречивое описание неудобного соседства интеллигенции и “народа” в коммунальных квартирах или в ГУЛАГе|[18].
0Не мог он |не понимать, что инвективы в адрес усопшего не вписываются в жанровую природу поэтики надгробного слова, которым является| его стихотворение.
0В самом начале |пьесы он дает Лопахину реплику, которая делает комически преувеличенное указание в ложном направлении:≉ ≈«Со свиным рылом в калашный ряд… Только что вот |богатый, денег много, а ежели подумать и разобраться, то мужик мужиком… (└Перелистывает книгу.┘) Читал вот книгу и ничего не понял».≉ ≈Другой ложный указатель, лежащий еще ближе к цели, касается театра:≉ ≈«└Лопахин┘.
0А великое произведение |Древней Греции, без которого немыслимо сознавать себя сколько-нибудь причастным к истокам европейской цивилизации, в результате творческого подвига Гнедича получило в России широкое распространение”|.≉ ≉ Пленившись этим искрометным сочинением Федота Федотовича, я написал маленькое предисловие к нему:≉ “От издателя≉ Предлагаемая читателю “Мини-история” не есть “краткий курс” истории русской литературы, не есть и ее конспект.
0И разве за |свое пассивное участие в └Отечественной┘ войне все они навлекли на себя презрение автора?≉ ≈В литературе XIX■века антивоенная проповедь впервые с исключительной силой прозвучала|, пожалуй, в восьмой песне «Дон Жуана» Байрона.
0≉ Самые первые письма, которые герои пишут друг другу в контексте произведения, появляются в повести, относящейся ко второй части “Вечеров”, – “Иван Федорович Шпонька и его тетушка”.≉ Подпоручик Шпонька получает от |тетки “письмо такого содержания: “Любезный племянник| Иван Федорович!
0А о том, что он сознавал его вписанным именно в такую поэтику, и говорит концовка стихотворения “Наполеон”, оформившая совершенно определенный жанр, который заставил поэта, подготавливая рукопись к печати, выбросить из |нее строчки и строфы, написанные, когда его| замысел сквозь “магический кристалл” только вырисовывался, был не слишком четким.≉ Не по цензурным соображениям, как решили текстологи, а руководствуясь художнической логикой, изъял Пушкин из рукописи приведенные мною строки.
0Поворот России к Западной Европе, вызвавший реформы Петра (или вызванный ими), полагал Шпет, – единственная историческая реальность, говорящая о способности народа к духовному возрастанию, к превращению его из этнографического материала в |самосознающий субъект: «Когда созрело время для рождения русской |культуры, пришлось русскому народу отсутствовавшее у него слово заимствовать у тех, кто от предков не отрекался, соблазна их не страшился и буквою не прикрывал своей духовной наготы.
0≉ Этот классический дуэт так давно спелся, что звучит как соло: одна на двоих смертельная дуэль, на каждого – по “пророку”, у каждого – по Демону, Пушкин, правда, уточняет: “Мой демон”, а Лермонтову| и уточнять не надо, и так все ясно: притяжательное |местоимение “мой” переведено в личное: “я”.
0Как тем, что на одну шуточку о «контрацептивах» публика ответила сотней своих, сделав премьера их объектом и героем, так и тем, что их интеллектуальный уровень был подчеркнуто более высоким, чем у| Путина.≉ В действительности же за шутками стояло| серьезное высказывание.
0М. К.»).≉ ≈Вторую фразу при цитировании обычно опускают, а без нее непонятна первая: «Обратил взоры мои во внутренность мою – и узрел, что бедствии человека происходят от человека, и часто оттого только|, что он взирает непрямо на окружающие его предметы» (там |же).≉ ≈Книга эта – очень личное высказывание.
0ПУТИ ИЗУЧЕНИЯ СОВЕТСКОГО ИСКУССТВА И ЛИТЕРАТУРЫ ≉ Конструкция моделей соцреализма ≉ ≉ Если в период “холодной войны” в изучении советской культуры на переднем плане оказывались политическая цензура и репрессии, то в 1980-е гг|. появился целый ряд работ, серьезно рассматривавших культурные и эстетические |особенности советского искусства.
0Это единственное и принципиальное условие поэта:≉ ≈■≉ ≈Согласье на это даю торжество,≉ ≈Но только с условьем: не ставить его≉ ≈■≉ ≈Ни около моря, где я родилась≉ ≈(Последняя с морем разорвана связь),≉ ≈■≉ ≈Ни в |царском саду у заветного пня,≉ ≈Где тень безутешная ищет меня,≉ ≈■≉ ≈А здесь, где стояла я триста часов≉ ≈И где для меня не открыли |засов.≉ ≈■≉ ≈@Возможно, это тоже пушкинская «цитата».
0Например, 1405 и 4636, 1435 и 6126, 1441 и 4721, 3636 и 6950, 3651 и 6627, 4257 и 5582, 4280 и 5602, 4313 и 5624, 4353 и 5654, 4762 и 6157, |6260 и 7154, 6577 и| 7146, 6599 и 7151.
0≉ └ Вытряслось┘[…] └тарифной сетки метра три… ┘– Тарифная сетка – предмет забот летуна, под определение которого в общем подходит Володя (в примечаниях к первому сну Телескопова: “Выгодная тарифная сетка была целью желаний |так называемых летунов, постоянно меняющих место| работы.
0При этом отрывок «Уж десять лет, / Как я живу в избушке…» именуется └пародией┘└ 10 ┘ ■ , наделяемой, впрочем, со ссылкой на Тынянова, «одновременно утверждающим и отрицающим характером отталкивания» 11■ .≉ ≈Как пародическую Юрий |Тынянов определил ту ситуацию, в которой происходит «применение пародических форм в непародийной функции» 12|■ .
0Бобэ└оби┘ пелись губы,@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@ 00101010@@@@@@@ @@@ |@@@@@@@ Х3Ж@@@ ≉ ≈2|.
0И это вроде бы подтверждается вступительными страницами ее второй книги, где говорится о “софийности” слова с непременной ссылкой на о. Павла Флоренского и прочим в таком же роде.≉ ≈Но на деле получается| не совсем так.≉ ≈Подобно описанию движения европейской музыки у Мартынова, Виролайнен разворачивает ход русской словесности как единый исторический |сюжет, представляющий собой “цепь эсхатологических кризисов” (воспользуемся выражением В. Марковича из предисловия к книге).
0Мелетинском как о человеке, обладавшем способностью создавать научно-продуктивную ситуацию; не только идеи его чуждались замкнутости, «звали за собой», но и сам он умел указывать младшим коллегам новые направления для научной деятельности, |которые оказывались чрезвычайно перспективны; так, самого Андреева он «выдернул» из чистой итальянистики и «заставил» заниматься исторической поэтикой романа и драмы|; сходным образом Инна Матюшина из стиховеда превратилась, с легкой руки Мелетинского, в исследователя исторической поэтики лирики.
0Но этот вопрос, по всей видимости, касается только └одного ┘стихотворения, тогда как цитаты из Пушкина взяты из └двух ┘совершенно разных произведений; поэтому ситуация меняется в сторону проблематизации авторства этого нового стихотворения, которое |уже показывает организующую руку Некрасова|.
0Мы почти перестали слышать его человеческий голос в его божественных стихах» («Пушкин в 1828■году») 21 .≉ ≈Одна из сокровенных сверхзадач ахматовских исследований на пушкинскую тему — «искупить», насколько возможно, эту вину, и потому|, когда ей удается «расслышать» глубоко скрытую |за объективным (казалось бы) драматическим сюжетом душу поэта — тогда и за ее внешне спокойной, «академической» манерой изложения начинает ощущаться сердечная взволнованность: «Перед нами драматическое воплощение внутренней личности Пушкина» («“Каменный гость” Пушкина»).
0≉ ≈Когда через год после “Моего истукана” Державин вновь обращается к теме собственной славы в “Памятнике”, его тон лишен какой бы то ни было самоиронии; как и в “Лебеде” и “Лирике”, никакого скепсиса |по поводу недолговечности славы в данном случае нет [|75].
0Но тогда ее нужно трактовать шире, чем обычно (гений не способен на злодейство; способный на злодейство – не гений), нужно видеть в этом не только взаимоисключение, но прежде всего антитезу: гений, «дитя гармонии», а| значит, воплощение идеала Истины, Добра и Красоты, всегда противостоит злодейству в самом широком смысле – |Лжи, Злу и Хаосу.
0Учитывая существование этого расхождения, мы вместе с оформителями книги решили в названии использовать вариант публикаторов (многоточие, жестко разрубающее строфу), а в эпиграфе – более теплый, неформальный вариант цитаты, такой, каким воспринимали его современники, в |том числе и А. Вертинский.|
0≉ В конечном счете, под воздействием финального «парада взглядов», череды откровенно интимизированных крупных планов, Мельников решает не покидать трибуны – но решает не навсегда, а только «до понедельника», на который он назначает разговор об очередном| бессмысленно-героическом эпизоде русской истории: о |восстании декабристов.
0Заскучавшая было литература тут же оживилась – что лишний раз подтверждало ее теснейшую взаимосвязь с общественными процессами.≉ В сложившейся после 1945-го мировой системе Австрия■– усилиями государственной идеологии не забывавшая о своей некогда великой |исторической роли – постаралась занять пусть не решающее, |но достойное место.
0Сама же строфика – 4-ст. хорей с парной мужской рифмовкой aabb – отсылает к одной из частей “Реквиема” Ахматовой (действие которого происходит все в том же Ленинграде) – “Тихо льется тихий Дон…”: ≉    Эта женщина больна|, ≉ Эта женщина одна,≉ Муж в могиле, сын |в тюрьме, ≉ Помолитесь обо мне.
0Не отмечено, что Твардовский был снят с поста главного редактора журнала, а поэма «Теркин на том свете» осуждена как «идейно порочная» решением секретариата ЦК КПСС от 23 июля 1954 года «Об ошибках журнала “Новый| мир”», то есть решением самой высокой инстанции.≉ ≈ И все же опубликованные в книге документы свидетельствуют о том|, какой жесткой, даже жестокой, была «критика» поэта партийными и литературными чиновниками и какой тяжелый урон был нанесен его творчеству.
0≉ Зейдлиц связывает этот текст с грустным настроением начала 1823 года, обусловленным расставанием Жуковского с А. Воейковой: “Шутками старался скрывать предстоящую └разлуку с милой племянницей┘, которая положила └уехать┘ с детьми в Дерпт к матери |и сестре └для восстановления здоровья|┘, └расстроенного горестною семейною жизнью┘”14■.
0О нескрываемом противоречии “между одически безусловным приятием “петербургского” замысла Петра в “Медном всаднике” и драматически напряженным размышлением о нем” в тексте публицистического “Путешествия из Москвы в Петербург”, созданного Пушкиным в тот же период, что| и поэма, пишет в своей работе |А. Архангельский20.
0Точно ли так уж непримиримо противостоят друг другу вольтеровское “я”, которое, сатирически осмеивая общество, “делает это для того, чтобы оказать на него влияние, направить по верному пути… привести в движение существующие силы” 4■ , |и “я” модерное, которое всего лишь испытывает |воздействие со стороны внешних сил?
0Мой кишечник упруг… ра-та-та-та-ра-ри… Правильно движутся во мне соки… ра-ти-та-ду-та-та… Сокращайся, кишка, сокращайся… трам-ба-ба-бум!»≉ ≈■≉ ≈«Я, как говорится, вошел в литературу|, причем вошел сенсационно…» (с|.
0Так, аллюзии на “Макбета” приводят нас к запретной теме цареубийства 18 , в то время как противостояние Евгения с бурей напоминает нам об Эдгаре, добродетельном, но отвергнутом сыне бывшего вельможи, в своем безумии вступившего среди степи| в борьбу не только со стихиями|, но, разумеется – и с самим королем Лиром 19 .
0Подобный шок, однако, – неизбежное следствие столкновения исторического мифа с историческим фактом.≉ ≈В доказательном плане, в системе■логических построений в книге О.И.■Киянской далеко не все не безупречно, и со многим здесь можно поспорить.≉ ≈|К примеру, один из аргументов в пользу любимой авторской версии| подкупа Пестелем его начальства – масштабные казенные начеты на Пестеля, до 60 тысяч рублей.
0≉ Уже при знакомстве с предыдущими томами припоминались слова поэта о “куще сплетенных ветвей” – столь велико множество прослеженных здесь писательских судеб, от самых знаменитых до почти, а то и просто неизвестных (не раз и не |два заметки о таковых, в отличие от прочих, не сопровождаются портретами: |не обнаружены, если вообще существовали).
